ID	Module	newScore	Score	LogFC	Symbol	MGI	URL	Process	Function	Component	Pathway
ENSMUSG00000039530		0.0	-3.49545706466883	-0.386043386129923	Tusc3	MGI:1933134	http://www.kegg.jp/dbget-bin/www_bget?mmu:80286				
ENSMUSG00000001260		0.0	-5.76130190481242	0.081572677530264	Gabrg1	MGI:103156	http://www.kegg.jp/dbget-bin/www_bget?mmu:14405				
ENSMUSG00000043241		0.0	-3.40098924593263	-0.782377005333453	Upf2	MGI:2449307	http://www.kegg.jp/dbget-bin/www_bget?mmu:326622				
ENSMUSG00000066071		0.0	-6.22633443171835	0.00383569356426871	Cyp4a12a	MGI:88612	http://www.kegg.jp/dbget-bin/www_bget?mmu:277753				
ENSMUSG00000029188		0.0	-6.18545678050834	0.0106506702155835	Slc34a2	MGI:1342284	http://www.kegg.jp/dbget-bin/www_bget?mmu:20531				
ENSMUSG00000028179		0.0	-3.78834683692123	2.40212741207014	Cth	MGI:1339968	http://www.kegg.jp/dbget-bin/www_bget?mmu:107869				
ENSMUSG00000029186		0.0	-1.39081814651953	0.798580697007451	Pi4k2b	MGI:1914323	http://www.kegg.jp/dbget-bin/www_bget?mmu:67073				
ENSMUSG00000056201		0.0	-5.14064834985669	0.780880125030216	Cfl1	MGI:101757	http://www.kegg.jp/dbget-bin/www_bget?mmu:12631				
ENSMUSG00000005871		0.0	-3.53685527830505	0.523389180904105	Apc	MGI:88039	http://www.kegg.jp/dbget-bin/www_bget?mmu:11789				
ENSMUSG00000020448		0.0	-3.64151333432258	-0.477121161793459	Rnf185	MGI:1922078	http://www.kegg.jp/dbget-bin/www_bget?mmu:193670				
ENSMUSG00000026875		0.0	-5.58941363962863	-0.104220730903484	Traf1	MGI:101836	http://www.kegg.jp/dbget-bin/www_bget?mmu:22029				
ENSMUSG00000026874		0.0	-5.37405928990261	0.159212797487759	Hc	MGI:96031	http://www.kegg.jp/dbget-bin/www_bget?mmu:15139				
ENSMUSG00000063975		0.0	-4.54571024741434	-0.225615128984159	Slco1a5	MGI:1351865	http://www.kegg.jp/dbget-bin/www_bget?mmu:108096				
ENSMUSG00000026285		0.0	-4.2288652365033	-0.322370361967012	Pdcd1	MGI:104879	http://www.kegg.jp/dbget-bin/www_bget?mmu:18566				
ENSMUSG00000050541		0.0	-5.29543358512759	0.146311552805503	Adra1b	MGI:104774	http://www.kegg.jp/dbget-bin/www_bget?mmu:11548				
ENSMUSG00000029217		0.0	-3.93804527823444	-0.42107251856511	Tec	MGI:98662	http://www.kegg.jp/dbget-bin/www_bget?mmu:21682				
ENSMUSG00000022574		0.0	-5.42806941838571	-0.272173634491114	Naprt1	MGI:2442664	http://www.kegg.jp/dbget-bin/www_bget?mmu:223646				
ENSMUSG00000090035		0.0	-4.8070149778303	-0.326333631581408	Galnt4	MGI:894692	http://www.kegg.jp/dbget-bin/www_bget?mmu:14426				
ENSMUSG00000029212		0.0	-5.39963919952685	0.123909825118309	Gabrb1	MGI:95619	http://www.kegg.jp/dbget-bin/www_bget?mmu:14400				
ENSMUSG00000026879		0.0	-3.8061583265159	-0.349432853912401	Gsn	MGI:95851	http://www.kegg.jp/dbget-bin/www_bget?mmu:227753				
ENSMUSG00000029211		0.0	-4.31725259133537	-0.247139870526781	Gabra4	MGI:95616	http://www.kegg.jp/dbget-bin/www_bget?mmu:14397				
ENSMUSG00000029678		0.0	-6.19828655643417	0.0140293577644055	Hyal5	MGI:1921718	http://www.kegg.jp/dbget-bin/www_bget?mmu:74468				
ENSMUSG00000029679		0.0	-5.86653800539615	0.0593314109221949	Hyal6	MGI:1921659	http://www.kegg.jp/dbget-bin/www_bget?mmu:74409				
ENSMUSG00000022376		0.0	-5.34686425789793	-0.199203295915762	Adcy8	MGI:1341110	http://www.kegg.jp/dbget-bin/www_bget?mmu:11514				
ENSMUSG00000022377		0.0	-3.19392576565177	0.566207538065478	Asap1	MGI:1342335	http://www.kegg.jp/dbget-bin/www_bget?mmu:13196				
ENSMUSG00000052688		0.0	-3.79826984550134	0.932481211871067	5430435G22Rik	MGI:2442295	http://www.kegg.jp/dbget-bin/www_bget?mmu:226421				
ENSMUSG00000003099		0.0	-1.93677908522423	0.9019781212518	Ppp5c	MGI:102666	http://www.kegg.jp/dbget-bin/www_bget?mmu:19060				
ENSMUSG00000029671		0.0	-4.34332751727405	-0.25438765781067	Wnt16	MGI:2136018	http://www.kegg.jp/dbget-bin/www_bget?mmu:93735				
ENSMUSG00000046994		0.0	-5.98335245803671	0.0557911454930311	Mars2	MGI:2444136	http://www.kegg.jp/dbget-bin/www_bget?mmu:212679				
ENSMUSG00000029674		0.0	-4.1212514258061	0.272629953430058	Limk1	MGI:104572	http://www.kegg.jp/dbget-bin/www_bget?mmu:16885				
ENSMUSG00000029859		0.0	-4.3956780624467	0.252000185012664	Epha1	MGI:107381	http://www.kegg.jp/dbget-bin/www_bget?mmu:13835				
ENSMUSG00000061731		0.0	-4.99901962527258	-0.222573853285904	Ext1	MGI:894663	http://www.kegg.jp/dbget-bin/www_bget?mmu:14042				
ENSMUSG00000034664		0.0	-5.94428921621079	0.0529204772314582	Itga2b	MGI:96601	http://www.kegg.jp/dbget-bin/www_bget?mmu:16399				
ENSMUSG00000034667		0.0	-4.59601286495592	0.220509600754689	Xpot	MGI:1920442	http://www.kegg.jp/dbget-bin/www_bget?mmu:73192				
ENSMUSG00000038148		0.0	-6.19261064236668	-0.0143383159194131	Cldn16	MGI:2148742	http://www.kegg.jp/dbget-bin/www_bget?mmu:114141				
ENSMUSG00000021504		0.0	-3.2522414771328	-0.481098343318308	B4galt7	MGI:2384987	http://www.kegg.jp/dbget-bin/www_bget?mmu:218271				
ENSMUSG00000025575		0.0	-3.839385837874	0.73015267098295	Cant1	MGI:1923275	http://www.kegg.jp/dbget-bin/www_bget?mmu:76025				
ENSMUSG00000028854		0.0	-5.56860995261087	0.170270133201779	Slc9a1	MGI:102462	http://www.kegg.jp/dbget-bin/www_bget?mmu:20544				
ENSMUSG00000015970		0.0	-5.28454111334956	-0.217396884840773	Chdh	MGI:1860776	http://www.kegg.jp/dbget-bin/www_bget?mmu:218865				
ENSMUSG00000031886		0.0	-4.98976466410724	-0.298113554538282	Ces2e	MGI:2443170	http://www.kegg.jp/dbget-bin/www_bget?mmu:234673				
ENSMUSG00000028859		0.0	-5.13079227544813	0.160257231995118	Csf3r	MGI:1339755	http://www.kegg.jp/dbget-bin/www_bget?mmu:12986				
ENSMUSG00000007655		0.0	-2.90972727839918	-0.95608637882346	Cav1	MGI:102709	http://www.kegg.jp/dbget-bin/www_bget?mmu:12389				
ENSMUSG00000007653		0.0	-3.97749525527649	0.37559317263919	Gabrb2	MGI:95620	http://www.kegg.jp/dbget-bin/www_bget?mmu:14401				
ENSMUSG00000021665		0.0	-2.08725751105985	-1.07966043690566	Hexb	MGI:96074	http://www.kegg.jp/dbget-bin/www_bget?mmu:15212				
ENSMUSG00000074064		0.0	-6.23593132028627	0.00179107556450359	Mlycd	MGI:1928485	http://www.kegg.jp/dbget-bin/www_bget?mmu:56690				
ENSMUSG00000029695		0.0	-5.71020882444917	-0.0833473194690522	Aass	MGI:1353573	http://www.kegg.jp/dbget-bin/www_bget?mmu:30956				
ENSMUSG00000023805		0.0	-3.79873839990014	0.365097319685992	Synj2	MGI:1201671	http://www.kegg.jp/dbget-bin/www_bget?mmu:20975				
ENSMUSG00000022400		0.0	-4.2760139750483	0.252705435391241	Rbx1	MGI:1891829	http://www.kegg.jp/dbget-bin/www_bget?mmu:56438				
ENSMUSG00000025358		0.0	-1.83722334424141	0.734639992334743	Cdk2	MGI:104772	http://www.kegg.jp/dbget-bin/www_bget?mmu:12566				
ENSMUSG00000029454		0.0	-4.91561651662312	-0.181938443713149	Mapkapk5	MGI:1333110	http://www.kegg.jp/dbget-bin/www_bget?mmu:17165				
ENSMUSG00000029455		0.0	-5.52415925089375	-0.124877326816928	Aldh2	MGI:99600	http://www.kegg.jp/dbget-bin/www_bget?mmu:11669				
ENSMUSG00000015994		0.0	-2.66349083311535	-0.517745375722556	Fnta	MGI:104683	http://www.kegg.jp/dbget-bin/www_bget?mmu:14272				
ENSMUSG00000028101		0.0	-5.0133100165645	0.321670559933746	Pias3	MGI:1913126	http://www.kegg.jp/dbget-bin/www_bget?mmu:229615				
ENSMUSG00000034807		0.0	-4.17201369955454	0.380142025246037	Glt25d1	MGI:1924348	http://www.kegg.jp/dbget-bin/www_bget?mmu:234407				
ENSMUSG00000025350		0.0	-4.25854563003536	-0.332333216511573	Rdh5	MGI:1201412	http://www.kegg.jp/dbget-bin/www_bget?mmu:19682				
ENSMUSG00000034801		0.0	-5.34657589561989	-0.283500656860542	Sos2	MGI:98355	http://www.kegg.jp/dbget-bin/www_bget?mmu:20663				
ENSMUSG00000028104		0.0	-4.65230307056998	-0.233173862613888	Polr3gl	MGI:1917120	http://www.kegg.jp/dbget-bin/www_bget?mmu:69870				
ENSMUSG00000025991		0.0	-4.62865254438465	0.241120010652304	Cps1	MGI:891996	http://www.kegg.jp/dbget-bin/www_bget?mmu:227231				
ENSMUSG00000025993		0.0	-4.93547596734731	-0.884209388168923	Slc40a1	MGI:1315204	http://www.kegg.jp/dbget-bin/www_bget?mmu:53945				
ENSMUSG00000025995		0.0	-5.08432187795639	0.430819471355175	Wdr75	MGI:1920924	http://www.kegg.jp/dbget-bin/www_bget?mmu:73674				
ENSMUSG00000090919		0.0	-1.92047523436278	-1.68974620539584	Pabpc4l	MGI:3643087	http://www.kegg.jp/dbget-bin/www_bget?mmu:241989				
ENSMUSG00000035626		0.0	-5.14309652907677	-0.15234691229254	Olfr1509	MGI:3031343	http://www.kegg.jp/dbget-bin/www_bget?mmu:57271				
ENSMUSG00000006678		0.0	-5.60911053147111	0.362414428239263	Pola1	MGI:99660	http://www.kegg.jp/dbget-bin/www_bget?mmu:18968				
ENSMUSG00000021065		0.0	-5.34578132866179	-0.170178297479285	Fut8	MGI:1858901	http://www.kegg.jp/dbget-bin/www_bget?mmu:53618				
ENSMUSG00000020598		0.0	-1.88063925098339	1.00897958748173	Nrcam	MGI:104750	http://www.kegg.jp/dbget-bin/www_bget?mmu:319504				
ENSMUSG00000020599		0.0	-5.18232146083959	0.150138461802131	Rgs9	MGI:1338824	http://www.kegg.jp/dbget-bin/www_bget?mmu:19739				
ENSMUSG00000021069		0.0	-6.2264708828341	0.00324488342161693	Pygl	MGI:97829	http://www.kegg.jp/dbget-bin/www_bget?mmu:110095				
ENSMUSG00000034480		0.0	-5.08420394125732	-0.173824629111404	Diap2	MGI:1858500	http://www.kegg.jp/dbget-bin/www_bget?mmu:54004				
ENSMUSG00000016319		0.0	-1.43923292204561	0.778831220636775	Slc25a5	MGI:1353496	http://www.kegg.jp/dbget-bin/www_bget?mmu:11740				
ENSMUSG00000020593		0.0	-5.44270866959694	0.26085586991415	Lpin1	MGI:1891340	http://www.kegg.jp/dbget-bin/www_bget?mmu:14245				
ENSMUSG00000052102		0.0	-5.1752632733214	0.232701219307208	Gnpda1	MGI:1347054	http://www.kegg.jp/dbget-bin/www_bget?mmu:26384				
ENSMUSG00000071662		0.0	-6.18414107295075	0.019251927814955	Polr2g	MGI:1914960	http://www.kegg.jp/dbget-bin/www_bget?mmu:67710				
ENSMUSG00000020622		0.0	-5.54335766948114	0.12440171342302	Nt5c1b	MGI:1918131	http://www.kegg.jp/dbget-bin/www_bget?mmu:70881				
ENSMUSG00000020623		0.0	-5.03772041681892	-0.191068295479588	Map2k6	MGI:1346870	http://www.kegg.jp/dbget-bin/www_bget?mmu:26399				
ENSMUSG00000028039		0.0	-4.09485183654886	-0.367998640678281	Efna3	MGI:106644	http://www.kegg.jp/dbget-bin/www_bget?mmu:13638				
ENSMUSG00000029521		0.0	-5.20889124947832	0.185682900806657	Chek2	MGI:1355321	http://www.kegg.jp/dbget-bin/www_bget?mmu:50883				
ENSMUSG00000029522		0.0	-5.50745230171138	0.117510851703527	Pla2g1b	MGI:101842	http://www.kegg.jp/dbget-bin/www_bget?mmu:18778				
ENSMUSG00000009108		0.0	-2.92220382619101	-0.527424554953366	Gnat2	MGI:95779	http://www.kegg.jp/dbget-bin/www_bget?mmu:14686				
ENSMUSG00000020629		0.0	-3.99809576383162	-0.303727472601979	Adi1	MGI:2144929	http://www.kegg.jp/dbget-bin/www_bget?mmu:104923				
ENSMUSG00000002384		0.0	-5.24067787811374	0.142659086069944	Bmp8b	MGI:107335	http://www.kegg.jp/dbget-bin/www_bget?mmu:12164				
ENSMUSG00000028031		0.0	-3.78403341174756	2.46225408322949	Dkk2	MGI:1890663	http://www.kegg.jp/dbget-bin/www_bget?mmu:56811				
ENSMUSG00000028032		0.0	-4.13576406807045	0.74444919235322	Papss1	MGI:1330587	http://www.kegg.jp/dbget-bin/www_bget?mmu:23971				
ENSMUSG00000062825		0.0	-3.65906731819549	0.403618831416916	Actg1	MGI:87906	http://www.kegg.jp/dbget-bin/www_bget?mmu:11465				
ENSMUSG00000063428		0.0	-5.06604711752026	0.356286727539356	Ddo	MGI:1925528	http://www.kegg.jp/dbget-bin/www_bget?mmu:70503				
ENSMUSG00000028988		0.0	-4.46280856451349	-0.32348843982002	Ctnnbip1	MGI:1915756	http://www.kegg.jp/dbget-bin/www_bget?mmu:67087				
ENSMUSG00000016534		0.0	-1.52321706196709	-0.796469332369351	Lamp2	MGI:96748	http://www.kegg.jp/dbget-bin/www_bget?mmu:16784				
ENSMUSG00000052698		0.0	-4.9395474524293	0.221161653010059	Tln2	MGI:1917799	http://www.kegg.jp/dbget-bin/www_bget?mmu:70549				
ENSMUSG00000025199		0.0	-2.89379982137756	0.839888237642799	Chuk	MGI:99484	http://www.kegg.jp/dbget-bin/www_bget?mmu:12675				
ENSMUSG00000031343		0.0	-5.19859832160334	0.179738718670434	Gabra3	MGI:95615	http://www.kegg.jp/dbget-bin/www_bget?mmu:14396				
ENSMUSG00000035283		0.0	-6.06614286050609	0.0344151505776879	Adrb1	MGI:87937	http://www.kegg.jp/dbget-bin/www_bget?mmu:11554				
ENSMUSG00000025190		0.0	-0.35640771356118	1.35463306287694	Got1	MGI:95791	http://www.kegg.jp/dbget-bin/www_bget?mmu:14718				
ENSMUSG00000035530		0.0	-5.68268512132338	-0.149912346323378	Eif1	MGI:105125	http://www.kegg.jp/dbget-bin/www_bget?mmu:20918				
ENSMUSG00000038811		0.0	-4.86390397530384	-0.47699870431559	Gngt2	MGI:893584	http://www.kegg.jp/dbget-bin/www_bget?mmu:14710				
ENSMUSG00000008859		0.0	-2.67855616549003	-0.681173878419878	Rala	MGI:1927243	http://www.kegg.jp/dbget-bin/www_bget?mmu:56044				
ENSMUSG00000025194		0.0	-5.99028908274716	-0.0700506923423845	Abcc2	MGI:1352447	http://www.kegg.jp/dbget-bin/www_bget?mmu:12780				
ENSMUSG00000025197		0.0	-5.90187398395611	0.150157398666679	Cyp2c44	MGI:1888897	http://www.kegg.jp/dbget-bin/www_bget?mmu:226143				
ENSMUSG00000042148		0.0	-2.70956885702696	0.669090453117916	Cox10	MGI:1917633	http://www.kegg.jp/dbget-bin/www_bget?mmu:70383				
ENSMUSG00000050856		0.0	-3.26021937100011	-0.43336968853019	Atp5k	MGI:106636	http://www.kegg.jp/dbget-bin/www_bget?mmu:11958				
ENSMUSG00000079440		0.0	-6.1018445444306	-0.0284758144012688	Alpi	MGI:1924018	http://www.kegg.jp/dbget-bin/www_bget?mmu:76768				
ENSMUSG00000002413		0.0	-3.91393119844884	0.317130147944831	Braf	MGI:88190	http://www.kegg.jp/dbget-bin/www_bget?mmu:109880				
ENSMUSG00000002147		0.0	-3.09090100157369	0.685410663723054	Stat6	MGI:103034	http://www.kegg.jp/dbget-bin/www_bget?mmu:20852				
ENSMUSG00000019122		0.0	-3.15719033030134	-0.709651258800115	Ccl9	MGI:104533	http://www.kegg.jp/dbget-bin/www_bget?mmu:20308				
ENSMUSG00000010803		0.0	-5.34459016388128	0.198684824513698	Gabra1	MGI:95613	http://www.kegg.jp/dbget-bin/www_bget?mmu:14394				
ENSMUSG00000006269		0.0	-5.58055694429519	0.149725246588003	Atp6v1b1	MGI:103285	http://www.kegg.jp/dbget-bin/www_bget?mmu:110935				
ENSMUSG00000028322		0.0	-5.87751959552827	-0.203412841528048	Exosc3	MGI:1913612	http://www.kegg.jp/dbget-bin/www_bget?mmu:66362				
ENSMUSG00000024112		0.0	-5.23292992886248	0.166726491477461	Cacna1h	MGI:1928842	http://www.kegg.jp/dbget-bin/www_bget?mmu:58226				
ENSMUSG00000020166		0.0	-0.999087291460681	0.891980420539148	Cnot2	MGI:1919318	http://www.kegg.jp/dbget-bin/www_bget?mmu:72068				
ENSMUSG00000023067		0.0	-2.48885827231426	0.884848711339026	Cdkn1a	MGI:104556	http://www.kegg.jp/dbget-bin/www_bget?mmu:12575				
ENSMUSG00000021478		0.0	-5.11770009462448	0.182477296427926	Drd1a	MGI:99578	http://www.kegg.jp/dbget-bin/www_bget?mmu:13488				
ENSMUSG00000004270		0.0	-3.52919601464848	0.823477108106304	Lpcat3	MGI:1315211	http://www.kegg.jp/dbget-bin/www_bget?mmu:14792				
ENSMUSG00000032089		0.0	-5.54966290527082	-0.104340849904803	Il10ra	MGI:96538	http://www.kegg.jp/dbget-bin/www_bget?mmu:16154				
ENSMUSG00000028191		0.0	-3.60477546397668	0.493934807736376	Bcl10	MGI:1337994	http://www.kegg.jp/dbget-bin/www_bget?mmu:12042				
ENSMUSG00000044594		0.0	-4.94663319241973	-0.289331516721145	Serpinb3a	MGI:3573933	http://www.kegg.jp/dbget-bin/www_bget?mmu:20248				
ENSMUSG00000023034		0.0	-3.2591335587902	1.69655494556021	Nr4a1	MGI:1352454	http://www.kegg.jp/dbget-bin/www_bget?mmu:15370				
ENSMUSG00000018442		0.0	-4.96735131444819	-0.215621983351331	Derl2	MGI:2151483	http://www.kegg.jp/dbget-bin/www_bget?mmu:116891				
ENSMUSG00000033809		0.0	-2.49862177775296	0.612217122956112	Alg3	MGI:1098592	http://www.kegg.jp/dbget-bin/www_bget?mmu:208624				
ENSMUSG00000022994		0.0	-2.41906073686273	0.544919581219643	Adcy6	MGI:87917	http://www.kegg.jp/dbget-bin/www_bget?mmu:11512				
ENSMUSG00000018446		0.0	-4.63185231294097	0.314642490219223	C1qbp	MGI:1194505	http://www.kegg.jp/dbget-bin/www_bget?mmu:12261				
ENSMUSG00000022996		0.0	-4.58611544311795	0.266927534405372	Wnt10b	MGI:108061	http://www.kegg.jp/dbget-bin/www_bget?mmu:22410				
ENSMUSG00000022997		0.0	-5.45862863041279	0.147482850921281	Wnt1	MGI:98953	http://www.kegg.jp/dbget-bin/www_bget?mmu:22408				
ENSMUSG00000068523		0.0	-5.49804733332657	-0.193480347614973	Gng5	MGI:109164	http://www.kegg.jp/dbget-bin/www_bget?mmu:14707				
ENSMUSG00000026420		0.0	-6.00710486834277	0.0656597396020352	Il24	MGI:2135548	http://www.kegg.jp/dbget-bin/www_bget?mmu:93672				
ENSMUSG00000010066		0.0	-4.65423125162806	-0.207010056114793	Cacna2d2	MGI:1929813	http://www.kegg.jp/dbget-bin/www_bget?mmu:56808				
ENSMUSG00000047352		0.0	-5.91687660303838	0.101161791076133	Olfr976	MGI:3030810	http://www.kegg.jp/dbget-bin/www_bget?mmu:258364				
ENSMUSG00000042349		0.0	-4.02546165313669	-0.46559207796088	Ikbke	MGI:1929612	http://www.kegg.jp/dbget-bin/www_bget?mmu:56489				
ENSMUSG00000075334		0.0	-5.97173850927861	0.061535076674937	Rprm	MGI:1915124	http://www.kegg.jp/dbget-bin/www_bget?mmu:67874				
ENSMUSG00000020135		0.0	-4.39342845442331	0.377762590254278	Apc2	MGI:1346052	http://www.kegg.jp/dbget-bin/www_bget?mmu:23805				
ENSMUSG00000032405		0.0	-2.3936735023656	-0.760320231640785	Pias1	MGI:1913125	http://www.kegg.jp/dbget-bin/www_bget?mmu:56469				
ENSMUSG00000032402		0.0	-1.93273178698026	0.681619822362118	Smad3	MGI:1201674	http://www.kegg.jp/dbget-bin/www_bget?mmu:17127				
ENSMUSG00000059412		0.0	-5.53375791646894	0.124333128504056	Fxyd2	MGI:1195260	http://www.kegg.jp/dbget-bin/www_bget?mmu:11936				
ENSMUSG00000032409		0.0	-3.56723437352933	-0.35919079139303	Atr	MGI:108028	http://www.kegg.jp/dbget-bin/www_bget?mmu:245000				
ENSMUSG00000020053		0.0	-0.045190648026167	-3.39300676224476	Igf1	MGI:96432	http://www.kegg.jp/dbget-bin/www_bget?mmu:16000				
ENSMUSG00000005583		0.0	-0.0756578336293265	1.11331778867462	Mef2c	MGI:99458	http://www.kegg.jp/dbget-bin/www_bget?mmu:17260				
ENSMUSG00000020051		0.0	-5.85835882094828	-0.0678623010359267	Pah	MGI:97473	http://www.kegg.jp/dbget-bin/www_bget?mmu:18478				
ENSMUSG00000079037		0.0	-0.588920657913486	1.15838071377578	Prnp	MGI:97769	http://www.kegg.jp/dbget-bin/www_bget?mmu:19122				
ENSMUSG00000038058		0.0	-3.50814140476673	0.424192321761272	Nod1	MGI:1341839	http://www.kegg.jp/dbget-bin/www_bget?mmu:107607				
ENSMUSG00000015575		0.0	-5.24881146439058	-0.270050500704128	Atp6v0e	MGI:1328318	http://www.kegg.jp/dbget-bin/www_bget?mmu:11974				
ENSMUSG00000033379		0.0	-5.64559787762359	-0.370087464043152	Atp6v0b	MGI:1890510	http://www.kegg.jp/dbget-bin/www_bget?mmu:114143				
ENSMUSG00000048915		0.0	-5.21586409195656	-0.442396801252526	Efna5	MGI:107444	http://www.kegg.jp/dbget-bin/www_bget?mmu:13640				
ENSMUSG00000033373		0.0	-4.34444746420675	-0.455228683614497	Fntb	MGI:1861305	http://www.kegg.jp/dbget-bin/www_bget?mmu:110606				
ENSMUSG00000019888		0.0	-6.21581442656165	0.00518734492837118	Mgat4c	MGI:1914819	http://www.kegg.jp/dbget-bin/www_bget?mmu:67569				
ENSMUSG00000036091		0.0	-4.88171371422237	0.191673289998141	Hyal3	MGI:1330288	http://www.kegg.jp/dbget-bin/www_bget?mmu:109685				
ENSMUSG00000032579		0.0	-4.98481297782979	-0.31408958491804	Hemk1	MGI:1916786	http://www.kegg.jp/dbget-bin/www_bget?mmu:69536				
ENSMUSG00000032578		0.0	-5.99909509136948	-0.0486494213530548	Cish	MGI:103159	http://www.kegg.jp/dbget-bin/www_bget?mmu:12700				
ENSMUSG00000036095		0.0	-5.64133143159204	-0.0917963346514027	Dgkb	MGI:2442474	http://www.kegg.jp/dbget-bin/www_bget?mmu:217480				
ENSMUSG00000032572		0.0	-4.86130567698116	0.189119518847649	Col6a4	MGI:1915803	http://www.kegg.jp/dbget-bin/www_bget?mmu:68553				
ENSMUSG00000032571		0.0	-3.28291145714245	-0.704471764116491	Pik3r4	MGI:1922919	http://www.kegg.jp/dbget-bin/www_bget?mmu:75669				
ENSMUSG00000021871		0.0	-5.99723387871163	0.0418239364996088	Pnp	MGI:97365	http://www.kegg.jp/dbget-bin/www_bget?mmu:18950				
ENSMUSG00000032577		0.0	-2.78569952958501	0.642222023541512	Mapkapk3	MGI:2143163	http://www.kegg.jp/dbget-bin/www_bget?mmu:102626				
ENSMUSG00000002565		0.0	-6.12952144559172	0.0251650984172474	Scin	MGI:1306794	http://www.kegg.jp/dbget-bin/www_bget?mmu:20259				
ENSMUSG00000033059		0.0	-5.12783186264159	-0.237529515864617	Pygb	MGI:97828	http://www.kegg.jp/dbget-bin/www_bget?mmu:110078				
ENSMUSG00000090841		0.0	-5.14122904009614	0.286590196927867	Myl6	MGI:109318	http://www.kegg.jp/dbget-bin/www_bget?mmu:17904				
ENSMUSG00000028426		0.0	-1.93494499390683	0.788025709599202	Rad23b	MGI:105128	http://www.kegg.jp/dbget-bin/www_bget?mmu:19359				
ENSMUSG00000024026		0.0	-4.2904879896854	0.329679961202211	Glo1	MGI:95742	http://www.kegg.jp/dbget-bin/www_bget?mmu:109801				
ENSMUSG00000079227		0.0	-5.19998587183687	-0.3241098547491	Ccr5	MGI:107182	http://www.kegg.jp/dbget-bin/www_bget?mmu:12774				
ENSMUSG00000060550		0.0	-3.71120333260716	-0.587287017776706	H2-Q7	MGI:95936	http://www.kegg.jp/dbget-bin/www_bget?mmu:15018				
ENSMUSG00000018846		0.0	-1.61525904856667	1.35734964809631	Pank3	MGI:2387464	http://www.kegg.jp/dbget-bin/www_bget?mmu:211347				
ENSMUSG00000010660		0.0	-5.1004824045012	-0.219202276820523	Plcd1	MGI:97614	http://www.kegg.jp/dbget-bin/www_bget?mmu:18799				
ENSMUSG00000042042		0.0	-1.93318784341035	-0.908266009915531	Csgalnact2	MGI:1926002	http://www.kegg.jp/dbget-bin/www_bget?mmu:78752				
ENSMUSG00000033285		0.0	-4.28335173877095	0.494076679942093	Wdr3	MGI:2443143	http://www.kegg.jp/dbget-bin/www_bget?mmu:269470				
ENSMUSG00000074892		0.0	-4.0328982703042	0.288684621144438	B3galt5	MGI:2136878	http://www.kegg.jp/dbget-bin/www_bget?mmu:93961				
ENSMUSG00000024330		0.0	-4.41724073767168	-0.284721891183609	Col11a2	MGI:88447	http://www.kegg.jp/dbget-bin/www_bget?mmu:12815				
ENSMUSG00000036478		0.0	-3.66197964277659	0.425694667142935	Btg1	MGI:88215	http://www.kegg.jp/dbget-bin/www_bget?mmu:12226				
ENSMUSG00000038541		0.0	-5.86026204201946	-0.0649212857511436	Srd5a2	MGI:2150380	http://www.kegg.jp/dbget-bin/www_bget?mmu:94224				
ENSMUSG00000010067		0.0	-3.89878163513753	-0.58376457244659	Rassf1	MGI:1928386	http://www.kegg.jp/dbget-bin/www_bget?mmu:56289				
ENSMUSG00000022571		0.0	-5.31982588645388	0.149878402910158	Pycrl	MGI:1913444	http://www.kegg.jp/dbget-bin/www_bget?mmu:66194				
ENSMUSG00000016498		0.0	-6.2186602409232	-0.00621418637082685	Pdcd1lg2	MGI:1930125	http://www.kegg.jp/dbget-bin/www_bget?mmu:58205				
ENSMUSG00000032883		0.0	-2.77314397976579	0.487397907194056	Acsl3	MGI:1921455	http://www.kegg.jp/dbget-bin/www_bget?mmu:74205				
ENSMUSG00000005268		0.0	-5.46088507903488	0.146859822909887	Prlr	MGI:97763	http://www.kegg.jp/dbget-bin/www_bget?mmu:19116				
ENSMUSG00000024866		0.0	-5.76320552365214	-0.0934454350058858	Acy3	MGI:1918920	http://www.kegg.jp/dbget-bin/www_bget?mmu:71670				
ENSMUSG00000036270		0.0	-6.23608971113962	-0.00129754615763567	Edc4	MGI:2446249	http://www.kegg.jp/dbget-bin/www_bget?mmu:234699				
ENSMUSG00000022973		0.0	-3.16288286498935	0.553930886706887	Synj1	MGI:1354961	http://www.kegg.jp/dbget-bin/www_bget?mmu:104015				
ENSMUSG00000021224		0.0	-3.0018687952833	-0.523440200702482	Numb	MGI:107423	http://www.kegg.jp/dbget-bin/www_bget?mmu:18222				
ENSMUSG00000024334		0.0	-5.93369041770272	-0.0526222705147562	H2-Oa	MGI:95924	http://www.kegg.jp/dbget-bin/www_bget?mmu:15001				
ENSMUSG00000005262		0.0	-5.24899603832039	0.186879222014574	Ufd1l	MGI:109353	http://www.kegg.jp/dbget-bin/www_bget?mmu:22230				
ENSMUSG00000024620		0.0	-2.90679018092653	-0.982302945458092	Pdgfrb	MGI:97531	http://www.kegg.jp/dbget-bin/www_bget?mmu:18596				
ENSMUSG00000024621		0.0	-3.98350075337763	0.384841237607087	Csf1r	MGI:1339758	http://www.kegg.jp/dbget-bin/www_bget?mmu:12978				
ENSMUSG00000014554		0.0	-3.27569928307316	-0.847593948742261	Dguok	MGI:1351602	http://www.kegg.jp/dbget-bin/www_bget?mmu:27369				
